visitNumber,pageviews,hits,time_on_site,bounces,newVisits,transactions,transactionRevenue,sessionQualityDim,deviceCategory,browser,operatingSystem,country,city,source,medium,campaign,day_of_week,month,is_weekend
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,36,52,0,4,1,1,8,0
3.5,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,27,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,78,52,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,89,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,91,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,72,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,19,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,36,38,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,89,15,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,36,52,0,4,1,1,8,0
3.5,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,89,25,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,1,52,0,4,1,1,8,0
3.5,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,42,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,77,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,34,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,91,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,27,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,10,45,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,52,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,36,7,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,36,32,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,65,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,36,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,29,16,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,36,52,0,4,1,1,8,0
3.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,27,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,15,7,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,89,25,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,89,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,93,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,89,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,36,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,29,16,0,4,1,1,8,0
3.5,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,2,27,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,89,25,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,77,52,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,81,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,34,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,88,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,50,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,12,51,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,91,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,89,25,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,29,16,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,12,51,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,36,7,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,33,18,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,48,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,89,25,0,4,1,1,8,0
3.5,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,89,25,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,55,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,29,52,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,89,25,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,27,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,89,25,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,29,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,27,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,36,32,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,27,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,36,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,43,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,77,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,43,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,29,16,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,89,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,18,52,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,2,49,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,69,52,0,4,1,1,8,0
2.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,89,15,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,84,7,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,3,52,0,4,1,1,8,0
3.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,89,52,0,4,1,1,8,0
3.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,27,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,72,52,0,4,1,1,8,0
3.5,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,31,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,63,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,89,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,50,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,42,29,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,29,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,89,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,26,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,27,36,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,29,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,60,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,72,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,36,33,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,52,52,0,4,1,1,8,0
3.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,63,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,64,53,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,36,7,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,89,25,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,81,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,19,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,19,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,75,52,0,4,1,1,8,0
1.0,-0.4117793801871307,-0.3535819154057318,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
